time,temperature_2m_mean,relative_humidity_2m_mean,vapor_pressure_deficit_max,soil_temperature_0_to_7cm_mean,soil_moisture_0_to_7cm_mean,rain_sum
1995-05-23,19.2,57,2.07,21.8,0.152,0.0
1995-05-24,18.4,70,1.62,21.3,0.178,7.3
1995-05-25,19.1,66,1.85,20.9,0.239,0.3
1995-05-26,20.8,61,2.18,22.3,0.218,0.0
1995-05-27,21.8,47,2.74,23.4,0.196,0.0
1995-05-28,22.1,55,2.9,24.0,0.179,0.0
1995-05-29,24.3,54,3.61,25.5,0.166,0.0
1995-05-30,25.1,47,3.73,26.1,0.155,0.0
1995-05-31,26.0,43,3.89,27.3,0.146,0.0
1995-06-01,24.8,41,3.26,26.5,0.14,0.1
1995-06-02,20.0,47,2.39,24.6,0.138,0.0
1995-06-03,20.9,52,2.67,24.7,0.135,0.0
1995-06-04,22.7,47,3.18,25.8,0.132,0.0
1995-06-05,19.3,41,2.54,23.4,0.131,0.0
1995-06-06,18.4,30,2.34,22.4,0.13,0.0
1995-06-07,17.4,35,2.03,21.5,0.129,0.0
1995-06-08,18.9,43,2.54,22.5,0.129,0.0
1995-06-09,20.6,42,2.86,24.0,0.128,0.0
1995-06-10,23.0,41,3.51,25.8,0.127,0.0
1995-06-11,23.5,46,3.36,26.8,0.127,0.0
1995-06-12,24.1,34,3.81,27.2,0.126,0.0
1995-06-13,24.9,34,4.1,28.0,0.126,0.0
1995-06-14,19.7,45,2.27,24.2,0.126,0.6
1995-06-15,16.5,65,1.05,20.4,0.178,11.4
1995-06-16,15.6,57,1.65,19.5,0.241,0.0
1995-06-17,18.3,53,1.92,21.0,0.214,0.0
1995-06-18,19.6,58,2.15,22.5,0.191,0.0
1995-06-19,18.9,45,2.49,22.4,0.173,0.0
1995-06-20,20.6,41,2.99,23.3,0.159,0.0
1995-06-21,22.8,39,3.44,25.0,0.148,0.0
1995-06-22,25.3,41,3.93,27.1,0.14,0.0
1995-06-23,27.8,44,4.71,29.5,0.134,0.0
1995-06-24,29.9,39,5.24,31.4,0.13,0.0
1995-06-25,31.1,39,5.28,32.8,0.128,0.0
1995-06-26,31.6,35,5.73,33.5,0.127,0.0
1995-06-27,29.9,32,5.16,33.0,0.126,0.0
1995-06-28,28.7,34,4.78,32.3,0.125,0.0
1995-06-29,27.7,37,4.13,31.9,0.125,0.0
1995-06-30,27.1,39,3.96,31.7,0.124,0.0
1995-07-01,26.1,40,3.78,30.9,0.124,0.0
1995-07-02,26.1,40,3.96,30.6,0.124,0.0
1995-07-03,25.7,41,3.59,30.3,0.124,0.0
1995-07-04,26.2,49,3.54,30.7,0.124,0.0
1995-07-05,28.5,45,4.47,32.2,0.124,0.0
1995-07-06,28.2,36,4.4,32.1,0.124,0.0
1995-07-07,29.1,38,4.71,33.0,0.124,0.0
1995-07-08,29.9,39,4.68,33.8,0.124,0.0
1995-07-09,27.4,40,3.8,32.2,0.124,0.0
1995-07-10,25.2,37,3.41,30.8,0.124,0.0
1995-07-11,23.2,35,3.17,29.0,0.124,0.0
1995-07-12,21.0,42,2.82,26.7,0.124,0.0
1995-07-13,23.5,43,3.44,28.3,0.124,0.0
1995-07-14,27.5,36,4.54,30.4,0.124,0.0
1995-07-15,30.2,38,5.61,32.6,0.124,0.0
1995-07-16,29.8,38,4.92,33.0,0.124,0.0
1995-07-17,28.6,44,3.93,32.6,0.126,0.0
1995-07-18,28.2,42,4.49,32.8,0.125,0.0
1995-07-19,27.9,44,3.77,32.5,0.125,0.0
1995-07-20,26.6,49,3.36,32.0,0.124,0.0
1995-07-21,25.9,45,3.64,31.1,0.124,0.0
1995-07-22,25.0,45,3.5,30.1,0.124,0.0
1995-07-23,24.2,45,3.54,29.4,0.124,0.0
1995-07-24,25.0,43,3.86,29.7,0.124,0.0
1995-07-25,25.0,43,3.72,29.9,0.124,0.0
1995-07-26,27.6,42,4.53,31.7,0.124,0.0
1995-07-27,30.6,41,5.46,33.9,0.124,0.0
1995-07-28,31.8,44,5.43,35.2,0.124,0.0
1995-07-29,28.7,37,4.55,33.5,0.124,0.0
1995-07-30,29.3,36,5.02,33.6,0.124,0.0
1995-07-31,30.9,37,5.83,34.4,0.124,0.0
1995-08-01,31.1,37,5.7,34.9,0.124,0.0
1995-08-02,31.1,37,5.55,35.2,0.124,0.0
1995-08-03,31.0,38,5.55,35.2,0.124,0.0
1995-08-04,30.3,41,4.58,35.1,0.124,0.0
1995-08-05,29.3,45,4.13,34.5,0.124,0.0
1995-08-06,29.1,46,4.43,34.2,0.124,0.0
1995-08-07,28.7,42,4.16,33.4,0.124,0.0
1995-08-08,27.8,41,4.33,32.6,0.124,0.0
1995-08-09,28.9,39,4.63,33.2,0.124,0.0
1995-08-10,26.2,38,3.71,31.4,0.124,0.0
1995-08-11,24.6,42,3.6,30.2,0.124,0.0
1995-08-12,26.9,40,4.32,31.4,0.124,0.0
1995-08-13,28.1,39,4.77,32.3,0.124,0.0
1995-08-14,28.7,38,4.95,32.6,0.124,0.0
1995-08-15,28.5,43,4.38,32.7,0.124,0.0
1995-08-16,27.0,40,3.96,32.3,0.124,0.0
1995-08-17,24.2,31,3.31,30.0,0.124,0.0
1995-08-18,24.0,35,3.57,29.4,0.124,0.0
1995-08-19,27.5,32,4.68,30.9,0.124,0.0
1995-08-20,29.5,36,4.93,32.7,0.124,0.0
1995-08-21,29.3,38,4.58,33.4,0.124,0.0
1995-08-22,30.2,37,4.75,34.2,0.124,0.0
1995-08-23,30.0,38,4.48,34.2,0.124,0.0
1995-08-24,28.7,35,4.27,33.5,0.124,0.0
1995-08-25,26.7,38,4.12,32.1,0.124,0.0
1995-08-26,25.5,38,3.82,30.9,0.124,0.0
1995-08-27,26.0,40,4.01,30.7,0.124,0.0
1995-08-28,25.3,40,3.85,30.1,0.124,0.0
1995-08-29,24.7,42,3.79,29.5,0.124,0.0
1995-08-30,25.8,42,4.25,30.0,0.124,0.0
1995-08-31,26.2,42,4.05,30.5,0.124,0.0
1995-09-01,26.3,46,3.69,30.7,0.124,0.0
1995-09-02,26.2,44,3.59,30.2,0.125,0.1
1995-09-03,25.1,41,3.37,29.8,0.125,0.0
1995-09-04,24.1,39,3.54,28.8,0.125,0.0
1995-09-05,24.3,42,3.47,28.8,0.124,0.0
1995-09-06,26.2,39,4.24,29.4,0.124,0.0
1995-09-07,26.7,41,4.63,29.8,0.124,0.0
1995-09-08,26.4,37,4.23,29.8,0.124,0.0
1995-09-09,24.7,42,3.38,28.7,0.124,0.0
1995-09-10,22.9,52,2.95,27.7,0.124,0.0
1995-09-11,24.1,50,3.57,28.4,0.124,0.0
1995-09-12,24.9,49,3.82,28.8,0.124,0.0
1995-09-13,24.7,46,3.7,28.7,0.124,0.0
1995-09-14,25.0,49,3.69,29.0,0.124,0.0
1995-09-15,25.7,52,3.52,29.6,0.124,0.0
1995-09-16,25.0,50,3.14,29.5,0.124,0.0
1995-09-17,23.7,50,2.99,28.3,0.124,0.0
1995-09-18,25.1,50,3.37,28.7,0.124,0.0
1995-09-19,26.6,51,4.14,29.8,0.124,0.0
1995-09-20,27.4,46,4.07,30.3,0.124,0.0
1995-09-21,26.0,43,3.82,29.7,0.124,0.0
1995-09-22,25.0,50,3.42,29.0,0.124,0.0
1995-09-23,23.9,51,3.23,28.2,0.124,0.0
1995-09-24,23.5,48,3.12,27.6,0.124,0.0
1995-09-25,21.8,56,2.23,26.3,0.124,0.0
1995-09-26,20.9,52,2.51,25.6,0.124,0.0
1995-09-27,21.2,56,2.46,25.3,0.124,0.0
1995-09-28,20.1,58,2.06,24.3,0.124,0.0
1995-09-29,19.1,53,2.15,23.4,0.124,0.0
1995-09-30,20.7,45,2.81,23.8,0.124,0.0
1995-10-01,21.3,45,2.85,24.2,0.124,0.0
1995-10-02,22.4,47,3.31,25.0,0.124,0.0
1995-10-03,23.5,43,3.63,25.5,0.124,0.0
1995-10-04,21.0,38,2.74,24.7,0.124,0.0
1995-10-05,21.6,40,3.3,24.2,0.124,0.0
1995-10-06,21.4,47,3.13,24.3,0.124,0.0
1995-10-07,20.1,49,2.69,23.7,0.124,0.0
1995-10-08,20.0,48,2.72,23.4,0.124,0.0
1995-10-09,19.7,49,2.64,23.1,0.124,0.0
1995-10-10,21.4,49,3.02,23.6,0.124,0.0
1995-10-11,21.4,50,2.95,24.0,0.124,0.0
1995-10-12,19.3,60,2.03,23.0,0.124,0.0
1995-10-13,19.8,47,2.58,22.7,0.124,0.0
1995-10-14,21.3,55,3.03,23.6,0.124,0.0
1995-10-15,20.7,58,2.46,23.2,0.124,0.0
1995-10-16,17.6,63,1.71,21.8,0.124,0.0
1995-10-17,18.8,62,1.92,21.9,0.124,0.0
1995-10-18,20.4,58,2.34,22.5,0.124,0.0
1995-10-19,20.9,60,2.55,23.0,0.124,0.0
1995-10-20,21.0,58,2.69,23.4,0.124,0.0
1995-10-21,19.8,60,2.26,22.8,0.124,0.0
1995-10-22,16.3,34,1.93,20.6,0.124,0.0
1995-10-23,16.5,50,2.28,19.5,0.124,0.0
1995-10-24,16.6,48,2.31,19.3,0.124,0.0
1995-10-25,15.8,55,1.95,18.7,0.124,0.0
1995-10-26,16.3,61,1.81,19.1,0.124,0.0
1995-10-27,17.9,61,1.94,20.3,0.124,0.0
1995-10-28,19.5,64,2.06,21.0,0.124,0.0
1995-10-29,18.9,69,1.89,21.2,0.124,0.0
1995-10-30,18.4,68,1.95,20.9,0.124,0.0
1995-10-31,17.2,70,1.36,20.0,0.124,0.0
1995-11-01,16.8,65,1.28,19.8,0.124,0.0
1995-11-02,15.6,71,1.24,18.5,0.124,0.0
1995-11-03,15.7,71,1.47,18.4,0.124,0.0
1995-11-04,16.0,64,1.73,18.3,0.124,0.0
1995-11-05,15.4,65,1.93,17.9,0.124,0.0
1995-11-06,14.8,62,1.55,17.6,0.124,0.0
1995-11-07,15.3,64,1.52,17.5,0.124,0.0
1995-11-08,16.9,65,1.95,18.5,0.124,0.0
1995-11-09,16.8,70,1.48,18.8,0.124,0.0
1995-11-10,15.2,72,1.21,18.1,0.124,0.0
1995-11-11,16.3,68,1.73,17.9,0.124,0.0
1995-11-12,17.2,63,1.86,18.2,0.124,0.0
1995-11-13,16.7,70,1.61,18.5,0.124,0.0
1995-11-14,17.1,71,1.75,18.8,0.124,0.0
1995-11-15,16.3,71,1.59,18.3,0.124,0.0
1995-11-16,15.9,73,1.35,17.9,0.124,0.0
1995-11-17,16.2,77,1.4,17.8,0.124,0.0
1995-11-18,16.0,77,1.28,17.7,0.124,0.0
1995-11-19,15.6,79,1.26,17.4,0.124,0.0
1995-11-20,16.2,70,1.69,17.2,0.124,0.0
1995-11-21,15.0,68,1.3,16.6,0.124,0.0
1995-11-22,13.6,79,1.05,16.0,0.124,0.0
1995-11-23,14.4,73,1.37,15.9,0.124,0.0
1995-11-24,15.4,68,1.56,16.0,0.124,0.0
1995-11-25,16.0,66,1.68,16.7,0.124,0.0
1995-11-26,14.4,65,1.36,16.2,0.124,0.0
1995-11-27,10.8,50,1.14,13.6,0.124,0.0
1995-11-28,11.4,58,1.31,13.1,0.124,0.0
1995-11-29,13.1,62,1.42,13.8,0.124,0.0
1995-11-30,13.3,70,1.29,13.9,0.124,0.0
1995-12-01,13.9,73,1.34,14.5,0.124,0.0
1995-12-02,12.8,79,0.86,14.5,0.124,0.0
1995-12-03,11.4,69,0.95,13.3,0.125,0.0
1995-12-04,12.9,70,1.02,14.2,0.125,0.0
1995-12-05,13.4,87,0.75,14.6,0.125,0.0
1995-12-06,13.7,85,0.82,14.8,0.126,0.0
1995-12-07,13.8,80,1.03,14.8,0.126,0.1
1995-12-08,11.7,86,0.66,13.4,0.126,0.0
1995-12-09,11.2,81,1.03,13.0,0.126,0.0
1995-12-10,12.9,71,1.55,13.8,0.126,0.0
1995-12-11,13.1,77,0.56,13.0,0.14,2.5
1995-12-12,13.5,86,0.54,13.5,0.314,32.8
1995-12-13,11.8,92,0.37,13.0,0.376,13.5
1995-12-14,10.9,85,0.59,12.5,0.354,0.2
1995-12-15,9.1,87,0.55,10.7,0.331,2.6
1995-12-16,7.8,82,0.56,9.5,0.329,0.0
1995-12-17,7.1,83,0.57,8.5,0.311,0.0
1995-12-18,7.2,85,0.48,8.2,0.316,4.9
1995-12-19,7.2,85,0.61,8.6,0.336,0.3
1995-12-20,7.9,83,0.57,8.4,0.316,0.0
1995-12-21,7.1,84,0.55,7.9,0.303,0.0
1995-12-22,7.3,83,0.56,8.0,0.307,4.9
1995-12-23,8.5,83,0.54,9.5,0.353,3.4
1995-12-24,7.2,81,0.61,8.2,0.331,0.0
1995-12-25,7.3,78,0.7,7.9,0.316,0.0
1995-12-26,7.7,82,0.73,8.2,0.306,0.0
1995-12-27,8.5,80,0.79,8.4,0.297,0.0
1995-12-28,9.0,84,0.53,9.1,0.29,0.0
1995-12-29,8.3,90,0.27,8.6,0.301,5.5
1995-12-30,12.1,91,0.34,11.6,0.339,0.0
1995-12-31,14.4,86,0.68,13.8,0.32,0.0
1996-01-01,10.9,86,0.45,11.8,0.308,0.0
1996-01-02,10.6,80,0.85,10.6,0.298,0.0
1996-01-03,10.4,82,0.92,10.6,0.29,0.0
1996-01-04,8.9,88,0.47,9.9,0.284,0.0
1996-01-05,9.0,87,0.57,9.7,0.278,0.0
1996-01-06,9.4,89,0.49,10.0,0.273,0.0
1996-01-07,10.6,86,0.9,11.0,0.269,0.0
1996-01-08,11.4,86,0.78,11.3,0.264,0.0
1996-01-09,10.7,88,0.6,11.2,0.26,0.0
1996-01-10,9.6,90,0.45,10.8,0.257,0.0
1996-01-11,9.6,85,0.81,10.5,0.254,0.0
1996-01-12,10.3,84,0.96,10.7,0.249,0.0
1996-01-13,10.8,83,0.93,11.3,0.245,0.0
1996-01-14,9.7,89,0.51,10.8,0.241,0.0
1996-01-15,10.5,83,0.77,11.4,0.238,0.0
1996-01-16,10.9,92,0.18,10.9,0.313,28.8
1996-01-17,9.6,78,0.71,10.9,0.363,0.2
1996-01-18,9.7,75,0.82,10.1,0.352,13.4
1996-01-19,9.7,85,0.59,10.7,0.396,5.4
1996-01-20,8.1,76,0.71,9.2,0.367,0.0
1996-01-21,7.8,80,0.53,9.0,0.386,10.3
1996-01-22,5.8,82,0.4,7.6,0.38,2.4
1996-01-23,5.7,72,0.68,6.9,0.368,0.5
1996-01-24,8.7,71,0.7,9.1,0.353,1.1
1996-01-25,9.0,80,0.52,9.9,0.401,16.4
1996-01-26,6.5,71,0.67,8.2,0.376,0.0
1996-01-27,8.1,79,0.4,8.3,0.398,17.3
1996-01-28,8.5,84,0.69,9.3,0.404,2.5
1996-01-29,9.3,74,0.82,9.4,0.378,0.0
1996-01-30,10.5,75,0.64,10.2,0.37,3.0
1996-01-31,11.3,90,0.23,10.8,0.422,17.8
1996-02-01,11.6,85,0.69,11.8,0.397,0.0
1996-02-02,11.7,83,0.68,11.7,0.377,0.0
1996-02-03,11.6,86,0.39,11.4,0.387,3.6
1996-02-04,14.3,85,0.54,13.1,0.415,22.1
1996-02-05,14.9,92,0.44,14.4,0.422,22.9
1996-02-06,12.9,88,0.67,13.4,0.394,0.0
1996-02-07,12.7,86,0.64,12.5,0.377,0.0
1996-02-08,14.0,84,1.04,13.2,0.365,0.0
1996-02-09,15.2,83,0.97,14.5,0.356,0.0
1996-02-10,14.9,86,0.76,15.0,0.347,0.0
1996-02-11,14.6,85,0.87,15.1,0.338,0.0
1996-02-12,14.5,82,0.87,14.4,0.331,0.0
1996-02-13,15.3,82,1.02,15.1,0.323,0.0
1996-02-14,15.9,83,0.93,15.5,0.316,0.0
1996-02-15,15.2,83,0.88,15.4,0.311,1.1
1996-02-16,15.8,82,0.97,16.2,0.318,0.5
1996-02-17,15.5,84,0.89,15.9,0.31,0.0
1996-02-18,14.2,78,0.99,15.0,0.304,0.1
1996-02-19,13.7,88,0.45,14.3,0.385,24.0
1996-02-20,12.1,92,0.16,13.0,0.417,16.9
1996-02-21,11.0,88,0.36,12.0,0.414,15.8
1996-02-22,6.8,77,0.68,10.1,0.414,4.6
1996-02-23,7.6,66,0.79,9.2,0.389,0.0
1996-02-24,6.9,77,0.55,8.1,0.384,4.8
1996-02-25,5.1,79,0.51,8.3,0.398,2.1
1996-02-26,4.5,78,0.46,7.5,0.38,0.6
1996-02-27,3.1,87,0.38,5.7,0.391,7.6
1996-02-28,5.8,78,0.74,7.3,0.388,0.0
1996-02-29,8.6,78,0.55,9.1,0.384,3.7
1996-03-01,10.9,80,0.91,11.3,0.38,0.0
1996-03-02,11.4,80,0.98,12.1,0.363,0.0
1996-03-03,12.6,78,1.01,12.4,0.352,0.7
1996-03-04,13.0,87,0.56,13.0,0.407,16.7
1996-03-05,10.6,85,0.48,12.2,0.416,7.2
1996-03-06,9.6,75,0.84,11.4,0.391,0.0
1996-03-07,13.0,71,1.35,13.0,0.372,0.0
1996-03-08,14.3,71,1.46,13.8,0.359,0.0
1996-03-09,16.5,73,1.63,15.3,0.349,0.0
1996-03-10,15.2,67,1.17,15.2,0.339,0.0
1996-03-11,13.5,84,0.69,14.8,0.353,5.5
1996-03-12,11.5,89,0.37,12.9,0.404,21.0
1996-03-13,11.2,80,0.74,12.6,0.408,2.3
1996-03-14,12.2,78,0.97,13.1,0.385,0.0
1996-03-15,13.8,78,1.12,14.3,0.369,0.0
1996-03-16,14.0,83,0.79,14.7,0.357,0.0
1996-03-17,14.9,80,1.12,15.4,0.346,0.0
1996-03-18,16.5,79,1.37,16.7,0.335,0.0
1996-03-19,18.1,81,1.46,17.8,0.325,0.0
1996-03-20,18.6,79,1.5,18.6,0.315,0.0
1996-03-21,18.3,79,1.48,18.9,0.304,0.0
1996-03-22,14.0,62,1.03,16.4,0.296,0.5
1996-03-23,10.9,61,0.99,13.7,0.287,0.0
1996-03-24,11.8,64,1.2,13.5,0.278,0.0
1996-03-25,11.2,65,1.17,13.3,0.269,0.0
1996-03-26,11.9,64,1.21,13.9,0.26,0.0
1996-03-27,13.6,63,1.45,14.6,0.253,0.2
1996-03-28,12.1,70,1.05,13.9,0.285,5.2
1996-03-29,11.2,61,1.15,13.1,0.285,0.0
1996-03-30,13.7,63,1.29,14.2,0.269,0.0
1996-03-31,15.5,65,1.81,15.7,0.255,0.0
1996-04-01,13.3,81,0.45,13.9,0.307,17.4
1996-04-02,13.2,73,1.17,14.5,0.362,0.1
1996-04-03,13.2,68,1.25,14.7,0.323,0.0
1996-04-04,14.7,69,1.33,15.8,0.301,0.0
1996-04-05,16.3,68,1.56,17.0,0.283,0.0
1996-04-06,18.4,70,1.94,18.3,0.268,0.0
1996-04-07,19.6,70,2.24,19.5,0.254,0.0
1996-04-08,19.8,64,2.68,20.0,0.241,0.0
1996-04-09,15.7,68,1.3,18.0,0.23,0.0
1996-04-10,14.8,60,1.43,17.1,0.221,0.0
1996-04-11,15.0,61,1.52,17.1,0.211,0.0
1996-04-12,14.7,51,1.54,16.8,0.203,0.0
1996-04-13,14.2,52,1.66,16.8,0.194,0.0
1996-04-14,17.5,52,2.27,18.0,0.187,0.0
1996-04-15,19.9,46,3.01,20.2,0.179,0.0
1996-04-16,15.8,78,0.88,17.8,0.273,22.1
1996-04-17,14.5,63,1.35,16.3,0.352,2.0
1996-04-18,13.3,58,1.29,15.8,0.343,4.4
1996-04-19,13.0,56,1.47,15.1,0.303,0.0
1996-04-20,12.8,58,1.24,14.9,0.278,0.0
1996-04-21,13.7,59,1.55,15.6,0.258,0.0
1996-04-22,16.7,65,1.87,17.6,0.24,0.0
1996-04-23,19.5,63,2.36,19.7,0.224,0.0
1996-04-24,19.7,61,2.27,20.6,0.208,0.0
1996-04-25,19.6,60,2.08,20.9,0.195,0.0
1996-04-26,22.1,48,2.88,21.8,0.184,0.0
1996-04-27,20.8,40,2.81,21.8,0.173,0.0
1996-04-28,20.4,41,2.67,22.0,0.163,0.0
1996-04-29,22.4,49,3.25,23.3,0.156,0.0
1996-04-30,24.0,47,3.47,24.3,0.15,0.0
1996-05-01,24.9,41,4.06,25.0,0.144,0.0
1996-05-02,24.1,36,3.91,24.7,0.14,0.0
1996-05-03,22.0,29,3.44,24.1,0.136,0.0
1996-05-04,21.0,29,3.52,23.5,0.134,0.0
1996-05-05,21.1,30,3.39,23.4,0.132,0.0
1996-05-06,21.3,27,3.48,23.8,0.131,0.0
1996-05-07,20.4,31,2.97,23.5,0.13,0.0
1996-05-08,20.7,31,2.89,23.7,0.129,0.0
1996-05-09,20.7,33,2.95,24.0,0.128,0.0
1996-05-10,22.0,37,3.61,24.7,0.128,0.0
1996-05-11,24.4,35,4.11,26.2,0.127,0.0
1996-05-12,26.7,36,4.92,28.0,0.126,0.0
1996-05-13,26.7,36,4.38,28.5,0.126,0.0
1996-05-14,24.4,46,3.01,27.8,0.125,0.0
1996-05-15,21.4,69,2.18,25.1,0.135,4.9
1996-05-16,19.5,70,1.7,21.6,0.279,13.7
1996-05-17,21.2,55,2.57,22.6,0.263,0.0
1996-05-18,20.9,53,2.12,23.1,0.228,0.0
1996-05-19,18.5,48,2.26,21.6,0.202,0.0
1996-05-20,19.2,45,2.61,22.0,0.182,0.0
1996-05-21,18.6,45,2.23,21.3,0.167,0.0
1996-05-22,18.8,57,1.93,22.1,0.158,0.0
1996-05-23,18.2,41,2.48,21.6,0.15,0.2
1996-05-24,19.4,36,2.82,22.4,0.144,0.0
1996-05-25,20.8,42,2.91,23.9,0.138,0.0
1996-05-26,22.1,47,3.01,25.4,0.134,0.0
1996-05-27,19.1,49,2.11,23.8,0.131,0.0
1996-05-28,22.1,46,3.1,25.6,0.13,0.0
1996-05-29,20.0,42,2.72,25.1,0.129,0.0
1996-05-30,20.1,45,2.95,24.6,0.128,0.0
1996-05-31,22.3,39,3.49,25.7,0.127,0.0
1996-06-01,25.4,42,4.07,28.1,0.126,0.0
1996-06-02,29.0,36,5.71,30.7,0.126,0.0
1996-06-03,30.8,33,6.29,32.5,0.125,0.0
1996-06-04,30.4,31,6.08,32.8,0.124,0.0
1996-06-05,29.4,32,5.8,32.3,0.124,0.0
1996-06-06,30.1,37,5.16,33.1,0.124,0.0
1996-06-07,30.5,38,5.3,33.9,0.124,0.0
1996-06-08,29.8,31,5.57,33.4,0.124,0.0
1996-06-09,28.2,33,4.94,31.9,0.124,0.0
1996-06-10,26.3,29,4.52,30.6,0.124,0.0
1996-06-11,24.8,34,3.92,29.8,0.124,0.0
1996-06-12,26.2,39,4.03,30.7,0.124,0.0
1996-06-13,25.8,38,4.06,30.5,0.124,0.0
1996-06-14,25.6,33,4.43,30.3,0.124,0.0
1996-06-15,25.4,36,4.13,30.3,0.124,0.0
1996-06-16,24.5,39,3.66,29.9,0.124,0.0
1996-06-17,22.8,40,3.52,28.5,0.124,0.0
1996-06-18,24.6,37,4.03,29.0,0.124,0.0
1996-06-19,26.2,33,4.06,30.4,0.124,0.0
1996-06-20,25.5,31,3.79,30.1,0.124,0.0
1996-06-21,22.4,38,3.38,28.5,0.124,0.0
1996-06-22,22.6,45,3.24,28.0,0.124,0.0
1996-06-23,25.8,40,4.12,30.0,0.124,0.0
1996-06-24,22.9,39,2.91,28.6,0.124,0.0
1996-06-25,19.5,47,2.07,25.0,0.124,0.0
1996-06-26,18.0,65,1.52,22.8,0.174,6.9
1996-06-27,18.5,57,2.03,22.8,0.188,0.0
1996-06-28,21.6,48,2.9,24.9,0.171,0.0
1996-06-29,25.4,43,4.07,27.9,0.155,0.0
1996-06-30,28.5,39,5.02,30.5,0.143,0.0
1996-07-01,30.4,39,5.79,32.4,0.135,0.0
1996-07-02,30.8,38,6.2,33.6,0.13,0.0
1996-07-03,29.3,37,4.9,33.4,0.128,0.0
1996-07-04,28.2,34,4.91,32.4,0.126,0.0
1996-07-05,27.1,31,4.73,31.8,0.126,0.0
1996-07-06,28.0,34,4.96,32.3,0.125,0.0
1996-07-07,29.1,36,4.89,33.1,0.125,0.0
1996-07-08,28.6,39,4.34,33.4,0.124,0.0
1996-07-09,29.2,41,4.55,33.9,0.124,0.0
1996-07-10,29.4,42,4.5,34.3,0.124,0.0
1996-07-11,28.5,42,3.71,33.0,0.124,0.0
1996-07-12,29.5,41,4.41,33.9,0.124,0.0
1996-07-13,29.7,38,4.66,34.4,0.124,0.0
1996-07-14,30.1,40,4.83,34.7,0.124,0.0
1996-07-15,28.2,41,4.17,33.6,0.124,0.0
1996-07-16,26.3,41,3.77,32.3,0.124,0.0
1996-07-17,25.9,46,3.32,31.9,0.124,0.0
1996-07-18,25.3,44,3.69,30.9,0.124,0.0
1996-07-19,26.1,36,4.31,31.0,0.124,0.0
1996-07-20,27.5,32,4.67,31.7,0.124,0.0
1996-07-21,29.7,36,5.2,33.2,0.124,0.0
1996-07-22,29.4,37,4.98,33.8,0.124,0.0
1996-07-23,29.3,35,4.94,33.9,0.124,0.0
1996-07-24,28.8,39,4.74,33.8,0.124,0.0
1996-07-25,29.9,40,5.19,34.4,0.124,0.0
1996-07-26,30.4,40,5.09,35.0,0.124,0.0
1996-07-27,29.3,43,3.89,33.4,0.124,0.0
1996-07-28,30.7,39,5.13,34.6,0.124,0.0
1996-07-29,30.8,42,5.19,35.3,0.124,0.0
1996-07-30,31.2,44,5.2,35.7,0.124,0.0
1996-07-31,31.5,42,5.66,36.1,0.124,0.0
1996-08-01,30.8,34,5.32,35.7,0.124,0.0
1996-08-02,28.8,35,5.14,34.2,0.124,0.0
1996-08-03,26.5,36,4.06,32.5,0.124,0.0
1996-08-04,25.9,43,3.71,31.8,0.124,0.0
1996-08-05,27.0,42,3.51,32.0,0.124,0.0
1996-08-06,24.7,43,3.2,31.1,0.124,0.0
1996-08-07,26.2,46,3.76,31.5,0.124,0.0
1996-08-08,28.1,45,4.49,32.8,0.124,0.0
1996-08-09,30.3,46,4.76,34.2,0.124,0.0
1996-08-10,31.0,43,5.42,35.0,0.124,0.0
1996-08-11,31.4,40,5.06,35.5,0.124,0.0
1996-08-12,32.3,43,5.37,36.3,0.124,0.0
1996-08-13,33.4,44,6.04,37.3,0.123,0.0
1996-08-14,32.9,41,5.26,37.5,0.123,0.0
1996-08-15,31.8,35,5.72,36.6,0.123,0.0
1996-08-16,30.6,32,5.63,35.6,0.123,0.0
1996-08-17,28.7,37,4.63,34.3,0.123,0.0
1996-08-18,26.7,40,4.09,32.7,0.123,0.0
1996-08-19,26.0,40,3.73,32.1,0.123,0.0
1996-08-20,24.3,40,3.53,30.3,0.123,0.0
1996-08-21,25.2,44,3.71,30.5,0.124,0.0
1996-08-22,26.6,45,4.07,31.3,0.124,0.0
1996-08-23,28.8,46,4.48,33.0,0.124,0.0
1996-08-24,29.4,46,4.64,34.0,0.124,0.0
1996-08-25,26.6,48,3.57,32.3,0.124,0.0
1996-08-26,24.6,47,3.3,30.4,0.124,0.0
1996-08-27,23.5,49,3.25,29.2,0.124,0.0
1996-08-28,24.8,47,3.65,29.7,0.124,0.0
1996-08-29,27.6,45,4.34,31.4,0.124,0.0
1996-08-30,28.3,46,4.65,32.1,0.124,0.0
1996-08-31,28.6,47,4.73,32.8,0.124,0.0
1996-09-01,27.9,43,4.31,32.6,0.124,0.0
1996-09-02,26.8,43,4.2,31.8,0.124,0.0
1996-09-03,25.6,48,3.66,30.8,0.124,0.0
1996-09-04,24.6,44,3.33,29.8,0.124,0.0
1996-09-05,21.9,42,3.0,27.5,0.124,0.0
1996-09-06,23.1,36,3.58,27.6,0.124,0.0
1996-09-07,24.6,38,4.06,28.5,0.124,0.0
1996-09-08,25.2,40,4.15,29.3,0.124,0.0
1996-09-09,26.4,38,4.29,30.2,0.124,0.0
1996-09-10,26.4,43,4.13,30.4,0.124,0.0
1996-09-11,24.6,50,3.24,29.3,0.124,0.0
1996-09-12,21.3,49,2.58,27.1,0.124,0.0
